ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,20040305,1071.581,1080.338,1083.14,1070.302,1078.348,-6.767,-0.6275,3365027.0,2754915.383
000016.SH,20040308,1057.102,1070.114,1075.748,1056.044,1071.581,-14.479,-1.3512,4599849.0,3706593.742
000016.SH,20040309,1061.159,1057.358,1075.22,1056.883,1057.102,4.057,0.3838,6918021.0,4876685.815
000016.SH,20040310,1091.097,1062.976,1091.346,1062.976,1061.159,29.938,2.8213,6113973.0,4768362.429
000016.SH,20040311,1095.564,1092.741,1102.221,1086.547,1091.097,4.467,0.4094,5761791.0,4817175.725
000016.SH,20040312,1099.081,1096.348,1102.126,1088.441,1095.564,3.517,0.321,5236097.0,4158684.024
000016.SH,20040315,1131.675,1100.404,1134.283,1100.149,1099.081,32.594,2.9656,10252069.0,8500648.458
000016.SH,20040316,1135.571,1136.273,1139.486,1127.851,1131.675,3.896,0.3443,7329359.0,6223977.129
000016.SH,20040317,1135.167,1136.453,1139.276,1124.6,1135.571,-0.404,-0.0356,5489802.0,4842844.317
000016.SH,20040318,1111.849,1134.926,1141.809,1110.318,1135.167,-23.318,-2.0541,6869805.0,5785905.281
000016.SH,20040319,1129.775,1110.442,1130.264,1107.103,1111.849,17.926,1.6123,5885994.0,4782877.132
000016.SH,20040322,1134.787,1130.868,1141.812,1126.193,1129.775,5.012,0.4436,5093686.0,4319534.599
000016.SH,20040323,1121.332,1133.993,1134.126,1115.67,1134.787,-13.455,-1.1857,5587535.0,4644463.952
000016.SH,20040324,1115.512,1120.206,1125.06,1109.334,1121.332,-5.82,-0.519,4800139.0,4213864.128
000016.SH,20040325,1115.239,1114.748,1126.187,1108.179,1115.512,-0.273,-0.0245,4609216.0,3777134.579
000016.SH,20040326,1112.782,1115.493,1118.724,1105.554,1115.239,-2.457,-0.2203,5394547.0,4629500.173
000016.SH,20040329,1101.659,1112.276,1115.054,1100.428,1112.782,-11.123,-0.9996,5336270.0,4156404.72
000016.SH,20040330,1101.271,1100.799,1106.01,1093.119,1101.659,-0.388,-0.0352,4158677.0,3465947.282
000016.SH,20040331,1108.54,1102.286,1113.737,1097.868,1101.271,7.269,0.6601,4247860.0,3468943.518
000016.SH,20040401,1123.435,1109.72,1124.254,1108.914,1108.54,14.895,1.3437,4682707.0,3975839.852
000016.SH,20040402,1127.805,1125.361,1133.437,1122.642,1123.435,4.37,0.389,5788954.0,4954578.188
000016.SH,20040405,1118.273,1128.506,1129.815,1112.291,1127.805,-9.532,-0.8452,6259749.0,5142214.408
000016.SH,20040406,1123.856,1117.886,1124.017,1106.6,1118.273,5.583,0.4993,5545980.0,4525595.373
000016.SH,20040407,1117.44,1124.251,1125.63,1116.128,1123.856,-6.416,-0.5709,4674499.0,4104683.825
000016.SH,20040408,1112.839,1117.117,1118.475,1109.779,1117.44,-4.601,-0.4117,5758736.0,4997167.504
000016.SH,20040409,1088.157,1113.72,1119.148,1083.332,1112.839,-24.682,-2.2179,6921966.0,5577014.949
000016.SH,20040412,1080.08,1082.449,1087.479,1071.116,1088.157,-8.077,-0.7423,5021174.0,3920294.084
000016.SH,20040413,1072.726,1081.053,1087.322,1070.843,1080.08,-7.354,-0.6809,4958853.0,3738541.002
000016.SH,20040414,1065.682,1072.199,1074.627,1052.917,1072.726,-7.044,-0.6566,4838037.0,3806044.083
000016.SH,20040415,1055.889,1066.18,1072.238,1053.078,1065.682,-9.793,-0.9189,3601203.0,2762241.15
000016.SH,20040416,1071.228,1056.795,1071.551,1049.025,1055.889,15.339,1.4527,4437637.0,3409113.103
000016.SH,20040419,1054.738,1072.499,1073.398,1052.502,1071.228,-16.49,-1.5394,4078683.0,2964938.216
000016.SH,20040420,1052.244,1053.437,1059.417,1045.205,1054.738,-2.494,-0.2365,3393887.0,2559575.773
000016.SH,20040421,1043.533,1053.377,1061.653,1040.373,1052.244,-8.711,-0.8278,4492804.0,3406300.979
000016.SH,20040422,1050.757,1042.47,1055.21,1039.351,1043.533,7.224,0.6923,4135646.0,3094117.948
000016.SH,20040423,1034.409,1048.233,1048.268,1032.868,1050.757,-16.348,-1.5558,3236349.0,2428809.078
000016.SH,20040426,1038.999,1034.044,1041.591,1030.058,1034.409,4.59,0.4437,2507985.0,1895935.759
000016.SH,20040427,1031.217,1040.915,1045.245,1027.613,1038.999,-7.782,-0.749,3599316.0,2718657.863
000016.SH,20040428,1029.806,1028.458,1034.912,1015.867,1031.217,-1.411,-0.1368,3733428.0,2926455.856
000016.SH,20040429,1016.513,1028.585,1037.751,1015.497,1029.806,-13.293,-1.2908,4811469.0,3833891.295
000016.SH,20040430,1025.954,1017.641,1029.62,1011.209,1016.513,9.441,0.9288,4781896.0,3631128.478
000016.SH,20040510,996.164,1028.457,1031.017,993.643,1025.954,-29.79,-2.9036,2797285.0,2017385.657
000016.SH,20040511,1003.898,994.055,1006.166,989.314,996.164,7.734,0.7764,2133185.0,1583534.92
000016.SH,20040512,1025.02,1004.796,1025.413,1001.967,1003.898,21.122,2.104,3201941.0,2256198.839
000016.SH,20040513,1020.998,1026.669,1026.817,1016.249,1025.02,-4.022,-0.3924,2105181.0,1611706.388
000016.SH,20040514,997.947,1020.902,1021.308,994.952,1020.998,-23.051,-2.2577,2675898.0,1859103.878
000016.SH,20040517,981.737,993.14,999.452,980.672,997.947,-16.21,-1.6243,2975704.0,2112824.131
000016.SH,20040518,989.207,978.299,989.497,966.061,981.737,7.47,0.7609,5222881.0,3990088.878
000016.SH,20040519,988.922,989.866,1001.896,981.121,989.207,-0.285,-0.0288,3852344.0,2707214.72
000016.SH,20040520,985.931,988.989,1000.274,981.279,988.922,-2.991,-0.3025,2613295.0,1916713.817
000016.SH,20040521,994.45,985.928,995.179,985.136,985.931,8.519,0.8641,2583702.0,1798512.03
000016.SH,20040524,991.847,995.075,997.722,989.207,994.45,-2.603,-0.2618,2052457.0,1540019.063
000016.SH,20040525,978.595,991.774,991.998,977.222,991.847,-13.252,-1.3361,2311800.0,1642335.89
000016.SH,20040526,984.998,976.523,986.94,972.408,978.595,6.403,0.6543,1774624.0,1280284.17
000016.SH,20040527,1003.286,984.581,1006.686,977.728,984.998,18.288,1.8567,4014932.0,2728369.357
000016.SH,20040528,995.637,1003.931,1005.88,994.412,1003.286,-7.649,-0.7624,2102533.0,1485279.799
000016.SH,20040531,1001.194,995.834,1003.76,994.683,995.637,5.557,0.5581,1787673.0,1243435.743
000016.SH,20040601,1014.174,1000.277,1014.212,999.332,1001.194,12.98,1.2965,2904102.0,2269399.926
000016.SH,20040602,1001.687,1014.309,1014.713,999.221,1014.174,-12.487,-1.2312,2656618.0,1929636.378
000016.SH,20040603,986.446,1000.998,1001.136,985.104,1001.687,-15.241,-1.5215,2088334.0,1542200.333
000016.SH,20040604,986.225,985.548,992.033,981.615,986.446,-0.221,-0.0224,2090802.0,1490411.261
000016.SH,20040607,973.22,984.036,984.084,967.639,986.225,-13.005,-1.3187,2163271.0,1456315.548
000016.SH,20040608,954.77,971.027,974.648,952.842,973.22,-18.45,-1.8958,3290360.0,2191539.097
000016.SH,20040609,941.304,952.189,956.681,938.961,954.77,-13.466,-1.4104,3092361.0,2182544.126
000016.SH,20040610,944.254,939.497,951.348,936.641,941.304,2.95,0.3134,2851585.0,1976829.929
000016.SH,20040611,942.862,947.5,961.57,941.545,944.254,-1.392,-0.1474,2948907.0,1948677.757
000016.SH,20040614,924.594,941.039,941.039,919.529,942.862,-18.268,-1.9375,2891000.0,1871260.637
000016.SH,20040615,942.679,922.931,948.28,919.959,924.594,18.085,1.956,3057255.0,2012642.986
000016.SH,20040616,947.163,943.362,958.997,933.48,942.679,4.484,0.4757,3362611.0,2174803.698
000016.SH,20040617,926.036,946.559,948.365,924.791,947.163,-21.127,-2.2306,2590711.0,1730966.541
000016.SH,20040618,910.187,922.342,922.342,899.268,926.036,-15.849,-1.7115,3572027.0,2423699.639
000016.SH,20040621,909.046,904.953,913.912,899.215,910.187,-1.141,-0.1254,2125600.0,1377606.469
000016.SH,20040622,918.798,908.856,924.617,905.941,909.046,9.752,1.0728,2503213.0,1619832.423
000016.SH,20040623,912.853,918.433,918.433,905.414,918.798,-5.945,-0.647,2227283.0,1390556.925
000016.SH,20040624,906.417,911.364,918.322,905.002,912.853,-6.436,-0.705,2311606.0,1452108.249
000016.SH,20040625,891.79,904.475,912.883,890.222,906.417,-14.627,-1.6137,2448648.0,1529802.288
000016.SH,20040628,883.755,887.16,892.581,880.53,891.79,-8.035,-0.901,2246053.0,1344801.499
000016.SH,20040629,901.048,885.062,901.389,877.324,883.755,17.293,1.9568,3139659.0,1837818.791
000016.SH,20040630,897.707,900.342,907.373,894.19,901.048,-3.341,-0.3708,2700638.0,1597220.086
000016.SH,20040701,925.001,896.378,927.623,896.012,897.707,27.294,3.0404,4460071.0,2891951.0
000016.SH,20040702,926.617,924.081,931.416,917.039,925.001,1.616,0.1747,3160892.0,2032093.065
000016.SH,20040705,928.666,925.369,928.747,919.002,926.617,2.049,0.2211,3307349.0,2111429.211
000016.SH,20040706,931.883,928.763,944.287,928.386,928.666,3.217,0.3464,4226025.0,2620930.339
000016.SH,20040707,923.864,930.684,930.739,921.237,931.883,-8.019,-0.8605,2119085.0,1355974.934
000016.SH,20040708,927.035,922.633,927.372,917.47,923.864,3.171,0.3432,2079327.0,1223529.965
000016.SH,20040709,923.202,927.22,936.921,922.276,927.035,-3.833,-0.4135,2256253.0,1465359.315
000016.SH,20040712,904.553,919.786,919.786,901.518,923.202,-18.649,-2.02,2528343.0,1611869.365
000016.SH,20040713,906.966,902.27,909.93,898.076,904.553,2.413,0.2668,2118867.0,1347094.435
000016.SH,20040714,912.191,907.517,914.708,897.232,906.966,5.225,0.5761,3050080.0,1875739.815
000016.SH,20040715,925.678,912.924,926.25,909.654,912.191,13.487,1.4785,4554943.0,3066440.29
000016.SH,20040716,946.178,927.402,948.848,926.434,925.678,20.5,2.2146,8371489.0,5033078.4
000016.SH,20040719,947.424,946.339,954.162,938.688,946.178,1.246,0.1317,4251248.0,2691093.108
000016.SH,20040720,939.225,945.73,946.013,934.725,947.424,-8.199,-0.8654,3715869.0,2443010.167
000016.SH,20040721,940.508,937.452,943.11,932.283,939.225,1.283,0.1366,2326508.0,1564224.863
000016.SH,20040722,913.138,940.377,941.756,910.211,940.508,-27.37,-2.9101,4832675.0,3174565.344
000016.SH,20040723,915.043,910.208,915.945,901.757,913.138,1.905,0.2086,4391591.0,2693614.747
000016.SH,20040726,903.751,910.306,914.244,899.637,915.043,-11.292,-1.234,2626175.0,1605693.313
000016.SH,20040727,903.321,902.902,909.436,896.237,903.751,-0.43,-0.0476,2956938.0,1838285.179
000016.SH,20040728,906.054,904.29,914.042,891.723,903.321,2.733,0.3026,3524551.0,2092747.447
000016.SH,20040729,918.792,905.672,918.858,905.538,906.054,12.738,1.4059,4066012.0,2257106.083
000016.SH,20040730,906.265,919.942,920.523,905.629,918.792,-12.527,-1.3634,3201300.0,1906124.568
000016.SH,20040802,900.018,901.812,905.902,897.613,906.265,-6.247,-0.6893,1996493.0,1368181.415
000016.SH,20040803,893.301,898.489,905.3,891.757,900.018,-6.717,-0.7463,2333146.0,1636258.738
000016.SH,20040804,923.019,893.06,938.235,888.793,893.301,29.718,3.3268,7671835.0,4394513.358
000016.SH,20040805,909.077,919.839,929.258,907.695,923.019,-13.942,-1.5105,4403874.0,2575705.867
000016.SH,20040806,911.555,908.33,920.024,904.555,909.077,2.478,0.2726,3389741.0,2125442.885
000016.SH,20040809,920.755,909.424,922.938,906.657,911.555,9.2,1.0093,2936670.0,1762248.719
000016.SH,20040810,926.537,921.7,927.932,918.077,920.755,5.782,0.628,2537302.0,1594622.269
000016.SH,20040811,914.606,926.481,926.944,911.861,926.537,-11.931,-1.2877,2506016.0,1450838.92
000016.SH,20040812,907.827,909.684,909.684,899.659,914.606,-6.779,-0.7412,2661774.0,1539754.25
000016.SH,20040813,907.001,901.26,914.54,898.733,907.827,-0.826,-0.091,3755422.0,2447547.129
000016.SH,20040816,904.008,905.518,912.12,901.448,907.001,-2.993,-0.33,2578844.0,1591172.636
000016.SH,20040817,910.86,903.781,912.697,898.87,904.008,6.852,0.758,2079082.0,1355623.357
000016.SH,20040818,911.846,910.932,922.169,910.408,910.86,0.986,0.1082,2593997.0,1827817.754
000016.SH,20040819,903.316,911.485,911.485,898.986,911.846,-8.53,-0.9355,2478489.0,1588466.127
000016.SH,20040820,904.827,900.846,909.52,896.704,903.316,1.511,0.1673,2524753.0,1585797.144
000016.SH,20040823,889.658,903.186,903.206,889.032,904.827,-15.169,-1.6765,2073584.0,1388248.799
000016.SH,20040824,897.767,887.906,900.306,883.257,889.658,8.109,0.9115,2423679.0,1407404.484
000016.SH,20040825,894.368,897.646,899.257,892.144,897.767,-3.399,-0.3786,1545016.0,910583.445
000016.SH,20040826,892.098,893.454,895.653,886.427,894.368,-2.27,-0.2538,1530230.0,971337.06
000016.SH,20040827,883.704,891.986,894.892,879.665,892.098,-8.394,-0.9409,2079712.0,1246730.322
000016.SH,20040830,882.046,880.645,884.706,876.552,883.704,-1.658,-0.1876,1639113.0,875080.163
000016.SH,20040831,895.783,896.86,908.205,888.366,882.046,13.737,1.5574,2910152.0,1758483.486
000016.SH,20040901,880.542,894.623,894.623,879.395,895.783,-15.241,-1.7014,2020124.0,1210200.557
000016.SH,20040902,881.567,878.63,882.63,867.019,880.542,1.025,0.1164,3159288.0,1755491.139
000016.SH,20040903,879.417,882.081,884.155,875.375,881.567,-2.15,-0.2439,1597271.0,888022.574
000016.SH,20040906,874.691,878.401,879.269,871.148,879.417,-4.726,-0.5374,1700447.0,890875.356
000016.SH,20040907,877.773,874.1,878.861,869.872,874.691,3.082,0.3524,1597379.0,873013.689
000016.SH,20040908,864.59,877.143,877.75,858.859,877.773,-13.183,-1.5019,3834097.0,1650678.497
000016.SH,20040909,848.455,862.363,862.537,847.073,864.59,-16.135,-1.8662,2960520.0,1563017.827
000016.SH,20040910,851.969,846.379,852.653,839.927,848.455,3.514,0.4142,1800976.0,993716.674
000016.SH,20040913,834.104,850.225,850.225,833.093,851.969,-17.865,-2.0969,1863476.0,1039460.266
000016.SH,20040914,860.097,838.548,864.656,838.548,834.104,25.993,3.1163,3962947.0,2148503.645
000016.SH,20040915,892.769,862.572,905.625,859.893,860.097,32.672,3.7986,8520692.0,4849469.438
000016.SH,20040916,903.403,899.898,909.907,893.376,892.769,10.634,1.1911,6511723.0,3628404.854
000016.SH,20040917,932.315,905.569,932.817,901.654,903.403,28.912,3.2003,9875806.0,5755648.231
000016.SH,20040920,965.109,939.422,965.287,938.455,932.315,32.794,3.5175,13134290.0,7945315.642
000016.SH,20040921,955.001,967.556,967.782,947.783,965.109,-10.108,-1.0473,9068592.0,5622232.888
000016.SH,20040922,933.101,951.843,957.472,929.849,955.001,-21.9,-2.2932,9021499.0,5655622.84
000016.SH,20040923,967.323,931.668,967.758,926.368,933.101,34.222,3.6676,6197820.0,4001841.745
000016.SH,20040924,951.091,975.12,991.735,950.337,967.323,-16.232,-1.678,13635412.0,9451564.848
000016.SH,20040927,946.137,964.018,971.354,940.372,951.091,-4.954,-0.5209,6380104.0,3967508.423
000016.SH,20040928,947.773,948.184,954.099,937.304,946.137,1.636,0.1729,4336172.0,2713172.89
000016.SH,20040929,936.462,948.51,950.993,934.951,947.773,-11.311,-1.1934,3887717.0,2445125.211
000016.SH,20040930,924.355,936.38,938.691,920.539,936.462,-12.107,-1.2928,4317368.0,2600394.979
000016.SH,20041008,936.008,922.799,936.239,904.981,924.355,11.653,1.2607,4731583.0,3030504.542
000016.SH,20041011,923.217,936.476,938.644,920.604,936.008,-12.791,-1.3665,6302681.0,4238534.467
000016.SH,20041012,902.718,920.779,921.422,900.191,923.217,-20.499,-2.2204,5108732.0,3339712.218
000016.SH,20041013,901.97,901.272,909.132,894.673,902.718,-0.748,-0.0829,4251093.0,3012747.016
000016.SH,20041014,876.818,902.47,903.478,874.701,901.97,-25.152,-2.7886,4972227.0,3487964.612
000016.SH,20041015,879.718,873.761,884.778,867.299,876.818,2.9,0.3307,4002423.0,2882171.232
000016.SH,20041018,882.663,880.267,887.643,869.036,879.718,2.945,0.3348,2558552.0,1805715.808
000016.SH,20041019,884.929,885.375,901.294,882.851,882.663,2.266,0.2567,3456122.0,2289001.724
000016.SH,20041020,879.385,884.542,884.542,867.598,884.929,-5.544,-0.6265,3347707.0,2238481.067
000016.SH,20041021,864.307,879.664,885.561,861.612,879.385,-15.078,-1.7146,6055731.0,4023164.944
000016.SH,20041022,878.74,864.381,881.187,858.604,864.307,14.433,1.6699,5223963.0,3418105.697
000016.SH,20041025,865.653,886.053,893.107,864.421,878.74,-13.087,-1.4893,5931402.0,3696518.562
000016.SH,20041026,875.855,864.428,875.956,851.452,865.653,10.202,1.1785,5815649.0,3687137.679
000016.SH,20041027,884.85,876.978,885.105,866.556,875.855,8.995,1.027,7450793.0,4359400.74
000016.SH,20041028,882.912,885.412,892.777,879.472,884.85,-1.938,-0.219,5923453.0,3650357.116
000016.SH,20041029,870.79,867.574,881.243,860.683,882.912,-12.122,-1.373,6156771.0,3746724.231
000016.SH,20041101,862.827,869.171,875.432,862.42,870.79,-7.963,-0.9145,3896209.0,2212848.23
000016.SH,20041102,862.246,861.96,865.188,853.389,862.827,-0.581,-0.0673,3505454.0,2123590.518
000016.SH,20041103,877.53,864.358,879.056,862.05,862.246,15.284,1.7726,4218236.0,2859490.054
000016.SH,20041104,860.814,877.764,885.608,858.141,877.53,-16.716,-1.9049,4641808.0,2880399.97
000016.SH,20041105,862.261,864.711,870.064,857.456,860.814,1.447,0.1681,3029204.0,1841079.391
000016.SH,20041108,864.34,860.63,866.145,853.309,862.261,2.079,0.2411,1998289.0,1230129.021
000016.SH,20041109,864.565,864.887,871.218,860.275,864.34,0.225,0.026,1788275.0,1072761.557
000016.SH,20041110,897.765,867.1,904.272,860.957,864.565,33.2,3.8401,8588036.0,4734148.363
000016.SH,20041111,894.112,900.345,914.36,893.299,897.765,-3.653,-0.4069,8506183.0,5031483.266
000016.SH,20041112,898.166,893.172,902.979,890.35,894.112,4.054,0.4534,4457515.0,2542837.237
000016.SH,20041115,906.985,900.663,909.548,899.625,898.166,8.819,0.9819,3977228.0,2440231.608
000016.SH,20041116,906.734,908.489,911.099,901.11,906.985,-0.251,-0.0277,3617668.0,2108219.045
000016.SH,20041117,896.105,906.303,906.88,892.926,906.734,-10.629,-1.1722,2814596.0,1658436.647
000016.SH,20041118,900.816,894.317,901.222,893.481,896.105,4.711,0.5257,2569917.0,1569540.104
000016.SH,20041119,906.991,902.476,907.573,898.242,900.816,6.175,0.6855,3370416.0,2014624.536
000016.SH,20041122,905.841,907.051,910.053,901.674,906.991,-1.15,-0.1268,3468375.0,2114586.263
000016.SH,20041123,893.285,905.79,905.79,892.649,905.841,-12.556,-1.3861,3242435.0,2042679.819
000016.SH,20041124,889.118,893.391,902.688,888.214,893.285,-4.167,-0.4665,3688191.0,2140211.194
000016.SH,20041125,890.777,889.429,893.891,883.686,889.118,1.659,0.1866,3499111.0,1840650.054
000016.SH,20041126,889.083,890.378,893.464,888.206,890.777,-1.694,-0.1902,2130382.0,1182153.764
000016.SH,20041129,879.258,887.762,889.286,877.981,889.083,-9.825,-1.1051,2315849.0,1295307.35
000016.SH,20041130,879.308,878.353,882.501,875.889,879.258,0.05,0.0057,2094155.0,1175614.865
000016.SH,20041201,875.397,880.072,881.773,874.655,879.308,-3.911,-0.4448,1909957.0,1159091.302
000016.SH,20041202,871.125,874.879,875.047,865.126,875.397,-4.272,-0.488,3010871.0,1932301.131
000016.SH,20041203,871.558,870.57,878.27,869.571,871.125,0.433,0.0497,2335736.0,1427372.675
000016.SH,20041206,874.998,872.279,877.898,865.962,871.558,3.44,0.3947,1828539.0,1124055.427
000016.SH,20041207,868.292,875.436,878.186,867.735,874.998,-6.706,-0.7664,2164087.0,1298700.279
000016.SH,20041208,868.904,874.602,878.486,867.071,868.292,0.612,0.0705,2037744.0,1152966.117
000016.SH,20041209,878.716,869.007,890.5,861.821,868.904,9.812,1.1292,5684878.0,2954707.951
000016.SH,20041210,868.427,877.155,881.445,867.739,878.716,-10.289,-1.1709,2988533.0,1690101.638
000016.SH,20041213,865.762,864.351,867.741,859.003,868.427,-2.665,-0.3069,2270801.0,1323523.721
000016.SH,20041214,862.056,865.383,870.077,860.348,865.762,-3.706,-0.4281,2560084.0,1385973.373
000016.SH,20041215,867.604,862.262,872.115,854.853,862.056,5.548,0.6436,3944491.0,2119208.433
000016.SH,20041216,866.998,867.381,875.756,861.172,867.604,-0.606,-0.0698,3414475.0,1832529.651
000016.SH,20041217,857.251,865.515,866.041,855.632,866.998,-9.747,-1.1242,2360692.0,1321624.413
000016.SH,20041220,845.678,853.0,853.16,842.72,857.251,-11.573,-1.35,2791119.0,1623449.488
000016.SH,20041221,845.382,847.352,855.08,842.651,845.678,-0.296,-0.035,2644310.0,1364565.726
000016.SH,20041222,865.077,848.165,865.171,842.322,845.382,19.695,2.3297,5298284.0,2770593.761
000016.SH,20041223,850.7,865.317,865.317,850.032,865.077,-14.377,-1.6619,2359376.0,1417125.297
000016.SH,20041224,851.775,848.574,856.494,848.081,850.7,1.075,0.1264,2457726.0,1480691.584
000016.SH,20041227,848.194,851.782,859.089,846.015,851.775,-3.581,-0.4204,3169635.0,1808642.59
000016.SH,20041228,848.63,849.421,852.655,843.625,848.194,0.436,0.0514,2893512.0,1576055.083
000016.SH,20041229,843.781,847.876,854.331,842.274,848.63,-4.849,-0.5714,3604329.0,1811252.639
000016.SH,20041230,843.529,842.356,848.162,837.205,843.781,-0.252,-0.0299,3582315.0,1928677.792
000016.SH,20041231,842.728,846.116,850.85,841.701,843.529,-0.801,-0.095,2978720.0,1680221.908
000016.SH,20050104,827.071,836.988,836.988,824.008,842.728,-15.657,-1.8579,4031697.0,2136408.535
000016.SH,20050105,831.428,825.707,836.428,822.966,827.071,4.357,0.5268,3020863.0,1705649.112
000016.SH,20050106,822.499,831.989,833.07,820.335,831.428,-8.929,-1.0739,2753574.0,1519686.788
000016.SH,20050107,823.616,822.669,832.95,819.44,822.499,1.117,0.1358,3066086.0,1640665.371
000016.SH,20050110,832.986,823.766,833.65,820.996,823.616,9.37,1.1377,2479411.0,1402314.275
000016.SH,20050111,837.861,833.209,839.686,831.383,832.986,4.875,0.5852,2450098.0,1384285.975
000016.SH,20050112,837.244,837.357,837.805,831.183,837.861,-0.617,-0.0736,1632751.0,913345.079
000016.SH,20050113,834.221,836.17,838.192,833.099,837.244,-3.023,-0.3611,2096694.0,1050540.719
000016.SH,20050114,829.042,834.354,845.548,828.046,834.221,-5.179,-0.6208,3627087.0,1655199.286
000016.SH,20050117,811.554,821.189,825.541,810.002,829.042,-17.488,-2.1094,3252217.0,1694630.703
000016.SH,20050118,817.309,811.316,817.688,805.374,811.554,5.755,0.7091,3719265.0,1756768.049
000016.SH,20050119,810.989,816.644,817.165,809.493,817.309,-6.32,-0.7733,3297547.0,1465256.09
000016.SH,20050120,805.081,807.395,810.87,801.072,810.989,-5.908,-0.7285,3649395.0,1794369.342
000016.SH,20050121,831.847,803.091,835.236,798.354,805.081,26.766,3.3246,7407806.0,3793339.735
000016.SH,20050124,842.414,847.07,851.244,831.084,831.847,10.567,1.2703,6486124.0,3443129.365
000016.SH,20050125,841.64,839.715,842.192,832.092,842.414,-0.774,-0.0919,4119281.0,2248890.591
